station,datetime,wind_dir,wind_speed,visibility,clouds,phenomena,intensity_prefix,estado_vuelo
SPZO,2025-05-17 05:10:02.512094,VRB,1.0,9999.0,,,,✅ Operativo
SPZO,2025-05-17 05:10:04.445209,VRB,1.0,9999.0,,,,✅ Operativo
SPZO,2025-05-17 05:45:38.633974,000,0.0,9999.0,,,,✅ Operativo
SPZO,2025-05-17 05:45:40.559842,VRB,1.0,9999.0,,,,✅ Operativo
SPZO,2025-05-17 05:47:59.489005,000,0.0,9999.0,,,,✅ Operativo
SPZO,2025-05-17 05:48:01.417507,VRB,1.0,9999.0,,,,✅ Operativo
SPZO,2025-05-18 05:10:42.653313,270,5.0,9999.0,,,,✅ Operativo
SPZO,2025-05-18 05:10:44.591143,270,5.0,9999.0,,,,✅ Operativo
SPZO,,090,10.0,200.0,VV001,SN,,⏳ En espera (condiciones bajo mínimo)
SPQU,2025-05-06 02:00:00.000000,180,6.0,600.0,OVC003,RA,-,❌ Cancelado por mal clima
SPQU,2025-05-06 03:00:00.000000,185,5.0,700.0,BKN004,RA,-,❌ Cancelado por mal clima
SPQU,2025-05-07 01:00:00.000000,200,4.0,800.0,OVC002,FG,-,❌ Cancelado por mal clima
SPQU,2025-05-07 02:00:00.000000,190,6.0,750.0,OVC003,BR,-,❌ Cancelado por mal clima
SPQU,2025-05-08 00:00:00.000000,170,7.0,650.0,BKN003,RA,-,❌ Cancelado por mal clima
SPQU,2025-05-08 01:00:00.000000,175,8.0,600.0,OVC002,FG,-,❌ Cancelado por mal clima
SPQU,2025-05-09 02:00:00.000000,160,5.0,850.0,BKN004,RA,-,❌ Cancelado por mal clima
SPQU,2025-05-09 03:00:00.000000,165,6.0,700.0,OVC003,BR,-,❌ Cancelado por mal clima
SPQU,2025-05-10 04:00:00.000000,180,5.0,650.0,OVC002,RA,-,❌ Cancelado por mal clima
SPQU,2025-05-10 05:00:00.000000,185,7.0,700.0,BKN003,FG,-,❌ Cancelado por mal clima
SPRU,2025-05-06 02:00:00.000000,150,5.0,650.0,BKN002,RA,-,❌ Cancelado por mal clima
SPRU,2025-05-06 03:00:00.000000,160,6.0,700.0,OVC003,RA,-,❌ Cancelado por mal clima
SPRU,2025-05-07 00:00:00.000000,155,6.0,750.0,BKN004,FG,-,❌ Cancelado por mal clima
SPRU,2025-05-07 01:00:00.000000,150,5.0,800.0,OVC003,BR,-,❌ Cancelado por mal clima
SPRU,2025-05-08 01:00:00.000000,160,5.0,700.0,OVC002,RA,-,❌ Cancelado por mal clima
SPRU,2025-05-08 02:00:00.000000,155,6.0,850.0,BKN003,FG,-,❌ Cancelado por mal clima
SPRU,2025-05-09 01:00:00.000000,165,5.0,800.0,BKN004,FG,-,❌ Cancelado por mal clima
SPRU,2025-05-09 02:00:00.000000,160,6.0,850.0,OVC003,RA,-,❌ Cancelado por mal clima
SPRU,2025-05-10 00:00:00.000000,150,5.0,750.0,OVC002,FG,-,❌ Cancelado por mal clima
SPRU,2025-05-10 01:00:00.000000,145,6.0,700.0,BKN003,RA,-,❌ Cancelado por mal clima
SPZO,2025-05-06 03:00:00.000000,110,5.0,500.0,OVC002,FG,-,❌ Cancelado por mal clima
SPZO,2025-05-06 04:00:00.000000,115,6.0,700.0,BKN003,RA,-,❌ Cancelado por mal clima
SPZO,2025-05-07 05:00:00.000000,120,7.0,600.0,OVC003,RA,-,❌ Cancelado por mal clima
SPZO,2025-05-07 06:00:00.000000,125,6.0,800.0,BKN004,BR,-,❌ Cancelado por mal clima
SPZO,2025-05-08 02:00:00.000000,130,5.0,850.0,BKN003,FG,-,❌ Cancelado por mal clima
SPZO,2025-05-08 03:00:00.000000,135,6.0,750.0,OVC002,RA,-,❌ Cancelado por mal clima
SPZO,2025-05-09 00:00:00.000000,140,5.0,800.0,BKN004,FG,-,❌ Cancelado por mal clima
SPZO,2025-05-09 01:00:00.000000,145,6.0,850.0,OVC003,RA,-,❌ Cancelado por mal clima
SPZO,2025-05-10 02:00:00.000000,150,7.0,750.0,OVC003,RA,-,❌ Cancelado por mal clima
SPZO,2025-05-10 03:00:00.000000,155,6.0,700.0,BKN003,FG,-,❌ Cancelado por mal clima
SPJR,2025-05-06 01:00:00.000000,090,5.0,700.0,BKN003,RA,-,❌ Cancelado por mal clima
SPJR,2025-05-06 02:00:00.000000,095,6.0,800.0,OVC004,FG,-,❌ Cancelado por mal clima
SPJR,2025-05-07 02:00:00.000000,100,5.0,650.0,BKN003,RA,-,❌ Cancelado por mal clima
SPJR,2025-05-07 03:00:00.000000,105,6.0,700.0,OVC002,BR,-,❌ Cancelado por mal clima
SPJR,2025-05-08 00:00:00.000000,110,5.0,800.0,OVC003,FG,-,❌ Cancelado por mal clima
SPJR,2025-05-08 01:00:00.000000,115,7.0,750.0,BKN003,RA,-,❌ Cancelado por mal clima
SPJR,2025-05-09 04:00:00.000000,120,6.0,800.0,BKN004,BR,-,❌ Cancelado por mal clima
SPJR,2025-05-09 05:00:00.000000,125,5.0,700.0,OVC002,RA,-,❌ Cancelado por mal clima
SPJR,2025-05-10 00:00:00.000000,130,6.0,850.0,BKN003,FG,-,❌ Cancelado por mal clima
SPJR,2025-05-10 01:00:00.000000,135,5.0,750.0,OVC003,RA,-,❌ Cancelado por mal clima
SPQU,2025-05-18 08:00:00.000000,180,6.0,400.0,OVC002,FG,-,❌ Cancelado por mal clima
SPRU,2025-05-18 08:00:00.000000,190,7.0,300.0,BKN001,BR,-,❌ Cancelado por mal clima
SPZO,2025-05-18 08:00:00.000000,200,8.0,500.0,OVC003,RA,+,❌ Cancelado por mal clima
SPJR,2025-05-18 08:00:00.000000,170,5.0,400.0,SCT002,DZ,-,❌ Cancelado por mal clima
SPQU,2025-05-23 07:00:00.000000,270,6.0,700.0,OVC002,FG,-,❌ Cancelado por mal clima
SPQU,2025-05-23 08:00:00.000000,260,5.0,700.0,OVC002,FG,-,❌ Cancelado por mal clima
SPQU,2025-05-22 13:00:00.000000,180,5.0,800.0,OVC010,FG,-,❌ Cancelado por mal clima
SPQU,2025-05-22 14:00:00.000000,180,4.0,800.0,OVC008,FG,-,❌ Cancelado por mal clima
SPQU,2025-05-22 15:00:00.000000,170,6.0,850.0,BKN009,BR,-,❌ Cancelado por mal clima
SPRU,2025-05-22 13:00:00.000000,190,7.0,950.0,BKN008,FG,-,❌ Cancelado por mal clima
SPZO,2025-05-22 13:00:00.000000,150,5.0,4900.0,BKN008,RA,-,❌ Cancelado por mal clima
SPJR,2025-05-22 13:00:00.000000,140,4.0,4900.0,BKN010,RA,-,❌ Cancelado por mal clima
SPZO,2025-05-22 14:00:00.000000,150,6.0,4800.0,OVC007,SH,-,❌ Cancelado por mal clima
SPZO,2025-05-22 15:00:00.000000,160,5.0,4950.0,OVC006,RA,-,❌ Cancelado por mal clima
SPRU,2025-05-22 14:00:00.000000,200,6.0,950.0,OVC009,FG,-,❌ Cancelado por mal clima
SPRU,2025-05-22 15:00:00.000000,200,7.0,960.0,SCT007,BR,-,❌ Cancelado por mal clima
SPJR,2025-05-22 15:00:00.000000,140,5.0,4850.0,SCT008,BR,-,❌ Cancelado por mal clima
SPQU,2025-05-23 04:00:00.000000,270,6.0,800.0,OVC003,,,❌ Cancelado por mal clima
SPQU,2025-05-24 04:00:00.000000,260,5.0,900.0,BKN002;OVC004,,,⏳ En espera (condiciones bajo mínimo)
SPRU,2025-05-23 05:00:00.000000,250,4.0,950.0,BKN003,,,⏳ En espera (condiciones bajo mínimo)
SPRU,2025-05-24 05:00:00.000000,240,3.5,1000.0,BKN003;OVC004,,,✅ Operativo
SPZO,2025-05-23 06:00:00.000000,210,3.5,4800.0,OVC003,,,❌ Cancelado por mal clima
SPZO,2025-05-24 06:00:00.000000,200,3.5,4700.0,BKN003,,,⏳ En espera (condiciones bajo mínimo)
SPJR,2025-05-23 07:00:00.000000,180,4.0,4900.0,BKN002;OVC004,,,❌ Cancelado por mal clima
SPJR,2025-05-24 07:00:00.000000,190,4.5,4800.0,BKN003,,,⏳ En espera (condiciones bajo mínimo)
